index,next_station_name,index_station_next,anchor,height,stagger,abrasion,dist,dist_accum,info
3257,明石路站-黎明站,20,M252-19,4059,238,1,6,210.6,
3258,明石路站-黎明站,20,M252-20,4060,258,1,6,216.6,
3259,明石路站-黎明站,20,M252-21,4060,290,1,6,222.6,
3260,明石路站-黎明站,20,M252-22,4059,264,1,6,228.6,
3261,明石路站-黎明站,20,M252-23,4058,227,1,6,234.6,
3262,明石路站-黎明站,20,M252-24,4059,197,1,6,240.6,
3263,明石路站-黎明站,20,M252-25,4060,172,1,6,246.6,
3264,明石路站-黎明站,20,M252-26,4058,135,1,6,252.6,
3265,明石路站-黎明站,20,M252-27,4059,106,1,8,260.6,
3266,明石路站-黎明站,20,M252-28,4059,73,1,8,268.6,
3267,明石路站-黎明站,20,M252-29,4058,51,1,8,276.6,
3268,明石路站-黎明站,20,M252-30,4058,14,1,8,284.6,
3269,明石路站-黎明站,20,M252-31,4058,-12,1,8,292.6,
3270,明石路站-黎明站,20,M252-32,4057,-50,1,8,300.6,
3271,明石路站-黎明站,20,M252-33,4057,-72,1,8,308.6,
3272,明石路站-黎明站,20,M252-34,4057,-100,1,8,316.6,
3273,明石路站-黎明站,20,M252-35,4058,-126,1,7.4,324,
3274,明石路站-黎明站,20,M254-01,4062,152,2.4,6,330,
3275,明石路站-黎明站,20,M252-36,4060,-152,1,4,334,
3276,明石路站-黎明站,20,M254-02,4059,149,1,2,336,
3277,明石路站-黎明站,20,M252-37,4061,-157,1,2,338,
3278,明石路站-黎明站,20,M254-03,4059,137,1,4,342,
3279,明石路站-黎明站,20,M254-04,4059,117,1,6,348,
3280,明石路站-黎明站,20,M254-05,4058,92,1,6,354,
3281,明石路站-黎明站,20,M254-06,4058,63,1,7.7,361.7,
3282,明石路站-黎明站,20,M254-07,4058,31,1,8,369.7,
3283,明石路站-黎明站,20,M254-08,4059,-3,1,8,377.7,
3284,明石路站-黎明站,20,M254-09,4058,-34,1,8,385.7,
3285,明石路站-黎明站,20,M254-10,4058,-68,1,8,393.7,
3286,明石路站-黎明站,20,M254-11,4059,-94,1,8,401.7,
3287,明石路站-黎明站,20,M254-12,4059,-120,1,8,409.7,
3288,明石路站-黎明站,20,M254-13,4057,-156,1,8,417.7,
3289,明石路站-黎明站,20,M254-14,4058,-188,1,8,425.7,
3290,明石路站-黎明站,20,M254-15,4059,-214,1,8,433.7,
3291,明石路站-黎明站,20,M254-16,4057,-242,1,8,441.7,
3292,明石路站-黎明站,20,M254-17,4060,-276,1,8,449.7,
3293,明石路站-黎明站,20,M254-18,4060,-249,1,8,457.7,
3294,明石路站-黎明站,20,M254-19,4061,-223,1,8,465.7,
3295,明石路站-黎明站,20,M254-20,4060,-187,1,8,473.7,
3296,明石路站-黎明站,20,M254-21,4060,-155,1,8,481.7,
3297,明石路站-黎明站,20,M254-22,4058,-124,1,8,489.7,
3298,明石路站-黎明站,20,M254-23,4058,-97,1,8,497.7,
3299,明石路站-黎明站,20,M254-24,4061,-64,1,8,505.7,
3300,明石路站-黎明站,20,M254-25,4061,-41,1,8,513.7,
3301,明石路站-黎明站,20,M254-26,4060,-9,1,8,521.7,
3302,明石路站-黎明站,20,M254-27,4062,29,1,8,529.7,
3303,明石路站-黎明站,20,M254-28,4059,56,1,8,537.7,
3304,明石路站-黎明站,20,M254-29,4060,90,1,7.7,545.4,
3305,明石路站-黎明站,20,M254-30,4059,108,1,6,551.4,
3306,明石路站-黎明站,20,M254-31,4058,136,1,6,557.4,
3307,明石路站-黎明站,20,M256-01,4061,-154,1,4,561.4,
3308,明石路站-黎明站,20,M254-32,4060,149,1,2,563.4,
3309,明石路站-黎明站,20,M256-02,4060,-147,1,2,565.4,
3310,明石路站-黎明站,20,M254-33,4062,153,1,2,567.4,
3311,明石路站-黎明站,20,M256-03,4058,-133,1,4,571.4,
3312,明石路站-黎明站,20,M256-04,4059,-118,1,6,577.4,
3313,明石路站-黎明站,20,M256-05,4059,-102,1,6,583.4,
3314,明石路站-黎明站,20,M256-06,4062,-81,1,6,589.4,
3315,明石路站-黎明站,20,M256-07,4062,-61,1,6,595.4,
3316,明石路站-黎明站,20,M256-08,4060,-44,1,7.7,603.1,
3317,明石路站-黎明站,20,M256-09,4058,-15,1,8,611.1,
3318,明石路站-黎明站,20,M256-10,4058,11,1,8,619.1,
3319,明石路站-黎明站,20,M256-11,4058,36,1,8,627.1,
3320,明石路站-黎明站,20,M256-12,4058,60,1,8,635.1,
3321,明石路站-黎明站,20,M256-13,4058,80,1,8,643.1,
3322,明石路站-黎明站,20,M256-14,4060,96,1,8,651.1,
3323,明石路站-黎明站,20,M256-15,4061,121,1,8,659.1,
3324,明石路站-黎明站,20,M256-16,4059,165,1,8,667.1,
3325,明石路站-黎明站,20,M256-17,4058,181,1,8,675.1,
3326,明石路站-黎明站,20,M256-18,4061,205,1,8,683.1,
3327,明石路站-黎明站,20,M256-19,4061,243,1,8,691.1,
3328,明石路站-黎明站,20,M256-20,4059,258,1,8,699.1,
3329,明石路站-黎明站,20,M256-21,4058,277,1,8,707.1,
3330,明石路站-黎明站,20,M256-22,4058,247,1,8,715.1,
3331,明石路站-黎明站,20,M256-23,4058,214,1,8,723.1,
3332,明石路站-黎明站,20,M256-24,4058,190,1,8,731.1,
3333,明石路站-黎明站,20,M256-25,4058,152,1,8,739.1,
3334,明石路站-黎明站,20,M256-26,4058,122,1,8,747.1,
3335,明石路站-黎明站,20,M256-27,4058,93,1,8,755.1,
3336,明石路站-黎明站,20,M256-28,4059,60,1,8,763.1,
3337,明石路站-黎明站,20,M256-29,4058,30,1,8,771.1,
3338,明石路站-黎明站,20,M256-30,4062,0,1,8,779.1,
3339,明石路站-黎明站,20,M256-31,4060,-28,1,7.7,786.8,
3340,明石路站-黎明站,20,M256-32,4058,-65,1,6,792.8,
3341,明石路站-黎明站,20,M256-33,4058,-85,1,6,798.8,
3342,明石路站-黎明站,20,M256-34,4059,-111,1,6,804.8,
3343,明石路站-黎明站,20,M256-35,4061,-135,1,6,810.8,
3344,明石路站-黎明站,20,M258-01,4064,151,2,4,814.8,
3345,明石路站-黎明站,20,M256-36,4060,-150,1,2,816.8,
3346,明石路站-黎明站,20,M258-02,4060,142,1,2,818.8,
3347,明石路站-黎明站,20,M256-37,4063,-160,1,2,820.8,
3348,明石路站-黎明站,20,M258-03,4060,129,1,4,824.8,
3349,明石路站-黎明站,20,M258-04,4058,109,1,6,830.8,
3350,明石路站-黎明站,20,M258-05,4059,90,1,6,836.8,
3351,明石路站-黎明站,20,M258-06,4058,54,1,7.7,844.5,
3352,明石路站-黎明站,20,M258-07,4060,9,1,8,852.5,
3353,明石路站-黎明站,20,M258-08,4059,-8,1,8,860.5,
3354,明石路站-黎明站,20,M258-09,4059,-38,1,8,868.5,
3355,明石路站-黎明站,20,M258-10,4060,-74,1,8,876.5,
3356,明石路站-黎明站,20,M258-11,4059,-102,1,8,884.5,
3357,明石路站-黎明站,20,M258-12,4060,-134,1,8,892.5,
3358,明石路站-黎明站,20,M258-13,4062,-174,1,8,900.5,
3359,明石路站-黎明站,20,M258-14,4060,-199,1,8,908.5,
3360,明石路站-黎明站,20,M258-15,4053,-222,1,8,916.5,
3361,明石路站-黎明站,20,M258-16,4062,-258,1,6,922.5,
3362,明石路站-黎明站,20,M258-17,4061,-283,1,6,928.5,
3363,明石路站-黎明站,20,M258-18,4062,-260,1,6,934.5,
3364,明石路站-黎明站,20,M258-19,4060,-242,1,6,940.5,
3365,明石路站-黎明站,20,M258-20,4060,-215,1,7,947.5,
3366,明石路站-黎明站,20,M258-21,4062,-190,1,6.7,954.2,
3367,明石路站-黎明站,20,M258-22,4059,-160,1,6,960.2,
3368,明石路站-黎明站,20,M258-23,4062,-140,1,6,966.2,
3369,明石路站-黎明站,20,M258-24,4061,-121,1,6,972.2,
3370,明石路站-黎明站,20,M258-25,4060,-91,1,6,978.2,
3371,明石路站-黎明站,20,M258-26,4062,-67,1,6,984.2,
3372,明石路站-黎明站,20,M258-27,4060,-47,1,6,990.2,
3373,明石路站-黎明站,20,M258-28,4062,-25,1,6,996.2,
3374,明石路站-黎明站,20,M258-29,4060,0,1,6,1002.2,
3375,明石路站-黎明站,20,M258-30,4062,21,1,6,1008.2,
3376,明石路站-黎明站,20,M258-31,4062,47,1,6,1014.2,
3377,明石路站-黎明站,20,M258-32,4060,70,1,6,1020.2,
3378,明石路站-黎明站,20,M258-33,4060,88,1,6,1026.2,
3379,明石路站-黎明站,20,M258-34,4059,112,1,6,1032.2,
3380,明石路站-黎明站,20,M258-35,4060,136,1,6,1038.2,
3381,明石路站-黎明站,20,M260-01,4064,-150,1,4,1042.2,
3382,明石路站-黎明站,20,M258-36,4060,147,1,2,1044.2,
3383,明石路站-黎明站,20,M260-02,4059,-145,1,2,1046.2,
3384,明石路站-黎明站,20,M258-37,4063,160,1,2,1048.2,
3385,明石路站-黎明站,20,M260-03,4060,-133,1,4,1052.2,
3386,明石路站-黎明站,20,M260-04,4060,-109,1,6,1058.2,
3387,明石路站-黎明站,20,M260-05,4060,-91,1,6,1064.2,
3388,明石路站-黎明站,20,M260-06,4060,-65,1,6,1070.2,
3389,明石路站-黎明站,20,M260-07,4062,-49,1,6,1076.2,
3390,明石路站-黎明站,20,M260-08,4062,-23,1,6,1082.2,
3391,明石路站-黎明站,20,M260-09,4060,1,1,6,1088.2,
3392,明石路站-黎明站,20,M260-10,4061,19,1,6,1094.2,
3393,明石路站-黎明站,20,M260-11,4059,45,1,6,1100.2,
3394,明石路站-黎明站,20,M260-12,4061,66,1,6,1106.2,
3395,明石路站-黎明站,20,M260-13,4060,87,1,6,1112.2,
3396,明石路站-黎明站,20,M260-14,4060,106,1,6,1118.2,
3397,明石路站-黎明站,20,M260-15,4061,133,1,6,1124.2,
3398,明石路站-黎明站,20,M260-16,4060,151,1,6,1130.2,
3399,明石路站-黎明站,20,M260-17,4061,171,1,6,1136.2,
3400,明石路站-黎明站,20,M260-18,4062,195,1,6,1142.2,
3401,明石路站-黎明站,20,M260-19,4060,217,1,6,1148.2,
3402,明石路站-黎明站,20,M260-20,4062,239,1,6,1154.2,
3403,明石路站-黎明站,20,M260-21,4060,259,1,6,1160.2,
3404,明石路站-黎明站,20,M260-22,4062,278,1,6,1166.2,
3405,明石路站-黎明站,20,M260-23,4060,255,1,6.4,1172.6,
3406,明石路站-黎明站,20,M260-24,4058,227,1,8,1180.6,
3407,明石路站-黎明站,20,M260-25,4059,201,1,8,1188.6,
3408,明石路站-黎明站,20,M260-26,4061,172,1,8,1196.6,
3409,明石路站-黎明站,20,M260-27,4060,143,1,8,1204.6,
3410,明石路站-黎明站,20,M260-28,4058,112,1,8,1212.6,
3411,明石路站-黎明站,20,M260-29,4059,77,1,8,1220.6,
3412,明石路站-黎明站,20,M260-30,4060,53,1,8,1228.6,
3413,明石路站-黎明站,20,M260-31,4058,24,1,8,1236.6,
3414,明石路站-黎明站,20,M260-32,4060,-9,1,8,1244.6,
3415,明石路站-黎明站,20,M260-33,4060,-32,1,8,1252.6,
3416,黎明站,20,M260-34,4062,-61,1,8,1260.6,
3417,黎明站,20,M260-35,4061,-95,1,8,1268.6,
3418,黎明站,20,M260-36,4061,-114,1,6,1274.6,
3419,黎明站,20,M260-37,4059,-137,1,5,1279.6,
3420,黎明站,20,M262-01,4063,155,1,4,1283.6,
3421,黎明站,20,M260-38,4060,-146,1,2,1285.6,
3422,黎明站,20,M262-02,4061,147,1,2,1287.6,
3423,黎明站,20,M260-39,4063,-157,1,2,1289.6,
3424,黎明站,20,M262-03,4060,131,1,4,1293.6,
3425,黎明站,20,M262-04,4059,106,1,6,1299.6,
3426,黎明站,20,M262-05,4061,74,1,7.7,1307.3,
3427,黎明站,20,M262-06,4061,36,1,8,1315.3,
3428,黎明站,20,M262-07,4062,6,1,8,1323.3,
3429,黎明站,20,M262-08,4061,-25,1,8,1331.3,
3430,黎明站,20,M262-09,4061,-52,1,7,1338.3,
3431,黎明站,20,M262-10,4060,-89,1,7,1345.3,
3432,黎明站,20,M262-11,4060,-107,1,6,1351.3,
3433,黎明站,20,M262-12,4059,-136,1,6,1357.3,
3434,黎明站,20,M262-13,4060,-165,1,7,1364.3,
3435,黎明站,20,M262-14,4061,-198,1,7,1371.3,
3436,黎明站,20,M262-15,4062,-212,1,5.2,1376.5,
3437,黎明站,20,M262-16,4060,-245,1,7,1383.5,
3438,黎明站,21,M262-17,4061,-278,1,8,8,
3439,黎明站,21,M262-18,4062,-260,3.1,6.4,14.4,
3440,黎明站,21,M262-19,4061,-233,1,6,20.4,
3441,黎明站,21,M262-20,4061,-201,1,7,27.4,
3442,黎明站,21,M262-21,4061,-186,1,5,32.4,
3443,黎明站,21,M262-22,4061,-154,1,7,39.4,
3444,黎明站,21,M262-23,4060,-131,1,7,46.4,
3445,黎明站,21,M262-24,4058,-101,1,7,53.4,
3446,黎明站,21,M262-25,4060,-72,1,8,61.4,
3447,黎明站,21,M262-26,4059,-35,1,8,69.4,
3448,黎明站,21,M262-27,4060,-10,1,8,77.4,
3449,黎明站,21,M262-28,4060,26,1,8,85.4,
3450,黎明站-笕桥老街站,21,M262-29,4063,50,1,8,93.4,
3451,黎明站-笕桥老街站,21,M262-30,4062,85,1,7.7,101.1,
3452,黎明站-笕桥老街站,21,M262-31,4060,105,1,6.4,107.5,
3453,黎明站-笕桥老街站,21,M262-32,4060,134,1,6,113.5,
3454,黎明站-笕桥老街站,21,M264-01,4064,-151,1,4,117.5,
3455,黎明站-笕桥老街站,21,M262-33,4061,148,1,2,119.5,
3456,黎明站-笕桥老街站,21,M264-02,4062,-145,1,2,121.5,
3457,黎明站-笕桥老街站,21,M262-34,4064,161,1,2,123.5,
3458,黎明站-笕桥老街站,21,M264-03,4059,-133,1,4,127.5,
3459,黎明站-笕桥老街站,21,M264-04,4059,-107,1,6,133.5,
3460,黎明站-笕桥老街站,21,M264-05,4058,-88,1,6,139.5,
3461,黎明站-笕桥老街站,21,M264-06,4060,-60,1,7.7,147.2,
3462,黎明站-笕桥老街站,21,M264-07,4059,-27,1,8,155.2,
3463,黎明站-笕桥老街站,21,M264-08,4060,3,1,8,163.2,
3464,黎明站-笕桥老街站,21,M264-09,4057,35,1,8,171.2,
3465,黎明站-笕桥老街站,21,M264-10,4057,58,1,8,179.2,
3466,黎明站-笕桥老街站,21,M264-11,4058,94,1,8,187.2,
3467,黎明站-笕桥老街站,21,M264-12,4058,129,1,8,195.2,
3468,黎明站-笕桥老街站,21,M264-13,4060,153,1,8,203.2,
3469,黎明站-笕桥老街站,21,M264-14,4058,188,1,8,211.2,
3470,黎明站-笕桥老街站,21,M264-15,4058,220,1,8,219.2,
3471,黎明站-笕桥老街站,21,M264-16,4059,249,1,8,227.2,
3472,黎明站-笕桥老街站,21,M264-17,4059,282,1,8,235.2,
3473,黎明站-笕桥老街站,21,M264-18,4060,252,1,8,243.2,
3474,黎明站-笕桥老街站,21,M264-19,4061,222,1,8,251.2,
3475,黎明站-笕桥老街站,21,M264-20,4061,189,1,8,259.2,
3476,黎明站-笕桥老街站,21,M264-21,4061,155,1,8,267.2,
3477,黎明站-笕桥老街站,21,M264-22,4062,131,1,8,275.2,
3478,黎明站-笕桥老街站,21,M264-23,4061,104,1,8,283.2,
3479,黎明站-笕桥老街站,21,M264-24,4060,70,1,8,291.2,
3480,黎明站-笕桥老街站,21,M264-25,4060,38,1,8,299.2,
3481,黎明站-笕桥老街站,21,M264-26,4061,13,1,8,307.2,
3482,黎明站-笕桥老街站,21,M264-27,4062,-27,1,8,315.2,
3483,黎明站-笕桥老街站,21,M264-28,4058,-49,1,8,323.2,
3484,黎明站-笕桥老街站,21,M264-29,4061,-75,1,7.7,330.9,
3485,黎明站-笕桥老街站,21,M264-30,4058,-105,1,6,336.9,
3486,黎明站-笕桥老街站,21,M264-31,4061,-131,1,6,342.9,
3487,黎明站-笕桥老街站,21,M266-01,4062,155,1,4,346.9,
3488,黎明站-笕桥老街站,21,M264-32,4060,-142,1,2,348.9,
3489,黎明站-笕桥老街站,21,M266-02,4060,152,1,2,350.9,
3490,黎明站-笕桥老街站,21,M264-33,4063,-151,1,2,352.9,
3491,黎明站-笕桥老街站,21,M266-03,4060,138,1,4,356.9,
3492,黎明站-笕桥老街站,21,M266-04,4059,107,1,6,362.9,
3493,黎明站-笕桥老街站,21,M266-05,4059,89,1,6,368.9,
3494,黎明站-笕桥老街站,21,M266-06,4058,61,1,7.7,376.6,
3495,黎明站-笕桥老街站,21,M266-07,4058,30,1,8,384.6,
3496,黎明站-笕桥老街站,21,M266-08,4060,2,1,8,392.6,
3497,黎明站-笕桥老街站,21,M266-09,4057,-35,1,8,400.6,
3498,黎明站-笕桥老街站,21,M266-10,4059,-67,1,8,408.6,
3499,黎明站-笕桥老街站,21,M266-11,4057,-96,1,8,416.6,
3500,黎明站-笕桥老街站,21,M266-12,4058,-125,1,8,424.6,
3501,黎明站-笕桥老街站,21,M266-13,4060,-157,1,8,432.6,
3502,黎明站-笕桥老街站,21,M266-14,4060,-184,1,8,440.6,
3503,黎明站-笕桥老街站,21,M266-15,4060,-216,1,8,448.6,
3504,黎明站-笕桥老街站,21,M266-16,4059,-249,1,8,456.6,
3505,黎明站-笕桥老街站,21,M266-17,4061,-279,1,8,464.6,
3506,黎明站-笕桥老街站,21,M266-18,4059,-250,1,8,472.6,
3507,黎明站-笕桥老街站,21,M266-19,4062,-217,1,8,480.6,
3508,黎明站-笕桥老街站,21,M266-20,4061,-187,1,7.7,488.3,
3509,黎明站-笕桥老街站,21,M266-21,4060,-166,1,6,494.3,
3510,黎明站-笕桥老街站,21,M266-22,4059,-141,1,6,500.3,
3511,黎明站-笕桥老街站,21,M266-23,4059,-116,1,6,506.3,
3512,黎明站-笕桥老街站,21,M266-24,4061,-93,1,6,512.3,
3513,黎明站-笕桥老街站,21,M266-25,4062,-76,1,6,518.3,
3514,黎明站-笕桥老街站,21,M266-26,4060,-52,1,6,524.3,
3515,黎明站-笕桥老街站,21,M266-27,4059,-27,1,6,530.3,
3516,黎明站-笕桥老街站,21,M266-28,4059,-7,1,6,536.3,
3517,黎明站-笕桥老街站,21,M266-29,4058,16,1,6,542.3,
3518,黎明站-笕桥老街站,21,M266-30,4059,42,1,6,548.3,
3519,黎明站-笕桥老街站,21,M266-31,4059,67,1,6,554.3,
3520,黎明站-笕桥老街站,21,M266-32,4061,93,1,6,560.3,
3521,黎明站-笕桥老街站,21,M266-33,4059,116,1,6,566.3,
3522,黎明站-笕桥老街站,21,M266-34,4059,137,1,6,572.3,
3523,黎明站-笕桥老街站,21,M268-01,4064,-150,1,4,576.3,
3524,黎明站-笕桥老街站,21,M266-35,4061,154,1,2,578.3,
3525,黎明站-笕桥老街站,21,M268-02,4061,-141,1,2,580.3,
3526,黎明站-笕桥老街站,21,M266-36,4063,162,1,2,582.3,
3527,黎明站-笕桥老街站,21,M268-03,4061,-131,1,4,586.3,
3528,黎明站-笕桥老街站,21,M268-04,4060,-109,1,6,592.3,
3529,黎明站-笕桥老街站,21,M268-05,4060,-86,1,6,598.3,
3530,黎明站-笕桥老街站,21,M268-06,4060,-57,1,6,604.3,
3531,黎明站-笕桥老街站,21,M268-07,4058,-39,1,6,610.3,
3532,黎明站-笕桥老街站,21,M268-08,4061,-15,1,6,616.3,
3533,黎明站-笕桥老街站,21,M268-09,4060,5,1,6,622.3,
3534,黎明站-笕桥老街站,21,M268-10,4060,30,1,6,628.3,
3535,黎明站-笕桥老街站,21,M268-11,4060,51,1,6,634.3,
3536,黎明站-笕桥老街站,21,M268-12,4061,77,1,6,640.3,
3537,黎明站-笕桥老街站,21,M268-13,4060,99,1,6,646.3,
3538,黎明站-笕桥老街站,21,M268-14,4061,124,1,6,652.3,
3539,黎明站-笕桥老街站,21,M268-15,4061,142,1,6,658.3,
3540,黎明站-笕桥老街站,21,M268-16,4062,164,1,6,664.3,
3541,黎明站-笕桥老街站,21,M268-17,4061,186,1,6,670.3,
3542,黎明站-笕桥老街站,21,M268-18,4059,212,1,6,676.3,
3543,黎明站-笕桥老街站,21,M268-19,4060,235,1,6,682.3,
3544,黎明站-笕桥老街站,21,M268-20,4060,260,1,6,688.3,
3545,黎明站-笕桥老街站,21,M268-21,4060,274,1,6,694.3,
3546,黎明站-笕桥老街站,21,M268-22,4060,255,1,6,700.3,
3547,黎明站-笕桥老街站,21,M268-23,4061,233,1,6,706.3,
3548,黎明站-笕桥老街站,21,M268-24,4060,211,1,6,712.3,
3549,黎明站-笕桥老街站,21,M268-25,4061,194,1,6,718.3,
3550,黎明站-笕桥老街站,21,M268-26,4059,166,1,6,724.3,
3551,黎明站-笕桥老街站,21,M268-27,4059,145,1,6,730.3,
3552,黎明站-笕桥老街站,21,M268-28,4058,124,1,6,736.3,
3553,黎明站-笕桥老街站,21,M268-29,4059,95,1,4,740.3,
3554,黎明站-笕桥老街站,21,M268-30,4059,74,1,2,742.3,
3555,黎明站-笕桥老街站,21,M268-31,4061,51,1,2,744.3,
3556,黎明站-笕桥老街站,21,M268-32,4061,27,1,2,746.3,
3557,黎明站-笕桥老街站,21,M268-33,4061,5,1,4,750.3,
3558,黎明站-笕桥老街站,21,M268-34,4061,-24,1,6,756.3,
3559,黎明站-笕桥老街站,21,M268-35,4060,-40,1,6,762.3,
3560,黎明站-笕桥老街站,21,M268-36,4061,-67,1,6,768.3,
3561,黎明站-笕桥老街站,21,M268-37,4060,-74,1,6,774.3,
3562,黎明站-笕桥老街站,21,M268-38,4061,-88,1,6,780.3,
3563,黎明站-笕桥老街站,21,M268-39,4060,-112,4.4,5.4,785.7,
3564,黎明站-笕桥老街站,21,M270-01,4062,158,1,4,789.7,
3565,黎明站-笕桥老街站,21,M268-40,4061,-145,1,2,791.7,
3566,黎明站-笕桥老街站,21,M270-02,4062,151,1,2,793.7,
3567,黎明站-笕桥老街站,21,M268-41,4064,-157,1,2,795.7,
3568,黎明站-笕桥老街站,21,M270-03,4058,140,1,4,799.7,
3569,黎明站-笕桥老街站,21,M270-04,4060,116,1,6,805.7,
3570,黎明站-笕桥老街站,21,M270-05,4060,99,1,6,811.7,
3571,黎明站-笕桥老街站,21,M270-06,4060,73,1,6,817.7,
3572,黎明站-笕桥老街站,21,M270-07,4059,53,1,6,823.7,
3573,黎明站-笕桥老街站,21,M270-08,4061,28,1,6,829.7,
3574,黎明站-笕桥老街站,21,M270-09,4061,11,1,6,835.7,
3575,黎明站-笕桥老街站,21,M270-10,4062,-15,1,6,841.7,
3576,黎明站-笕桥老街站,21,M270-11,4060,-40,1,6,847.7,
3577,黎明站-笕桥老街站,21,M270-12,4061,-60,1,6,853.7,
3578,黎明站-笕桥老街站,21,M270-13,4059,-79,1,6,859.7,
3579,黎明站-笕桥老街站,21,M270-14,4060,-103,1,6,865.7,
3580,黎明站-笕桥老街站,21,M270-15,4058,-125,1,6,871.7,
3581,黎明站-笕桥老街站,21,M270-16,4058,-143,1,6,877.7,
3582,黎明站-笕桥老街站,21,M270-17,4058,-171,1,6,883.7,
3583,黎明站-笕桥老街站,21,M270-18,4059,-192,1,6,889.7,
3584,黎明站-笕桥老街站,21,M270-19,4060,-214,1,6,895.7,
3585,黎明站-笕桥老街站,21,M270-20,4061,-232,1,6,901.7,
3586,黎明站-笕桥老街站,21,M270-21,4061,-251,1,6,907.7,
3587,黎明站-笕桥老街站,21,M270-22,4061,-277,1,6,913.7,
3588,黎明站-笕桥老街站,21,M270-23,4059,-258,1,6,919.7,
3589,黎明站-笕桥老街站,21,M270-24,4061,-236,1,6,925.7,
3590,黎明站-笕桥老街站,21,M270-25,4061,-208,1,6,931.7,
3591,黎明站-笕桥老街站,21,M270-26,4060,-184,1,6,937.7,
3592,黎明站-笕桥老街站,21,M270-27,4061,-172,1,6,943.7,
3593,黎明站-笕桥老街站,21,M270-28,4060,-150,1,6,949.7,
3594,黎明站-笕桥老街站,21,M270-29,4060,-118,1,6,955.7,
3595,黎明站-笕桥老街站,21,M270-30,4060,-103,1,6,961.7,
3596,黎明站-笕桥老街站,21,M270-31,4060,-86,1,6,967.7,
3597,黎明站-笕桥老街站,21,M270-32,4062,-61,1,6,973.7,
3598,黎明站-笕桥老街站,21,M270-33,4060,-33,1,6,979.7,
3599,黎明站-笕桥老街站,21,M270-34,4061,-17,1,6,985.7,
3600,黎明站-笕桥老街站,21,M270-35,4062,5,1,6,991.7,
3601,黎明站-笕桥老街站,21,M270-36,4061,28,1,6,997.7,
3602,黎明站-笕桥老街站,21,M270-37,4062,46,1,6,1003.7,
3603,黎明站-笕桥老街站,21,M270-38,4060,73,1,6,1009.7,
3604,黎明站-笕桥老街站,21,M270-39,4061,95,1,6,1015.7,
3605,黎明站-笕桥老街站,21,M270-40,4059,114,1,6,1021.7,
3606,黎明站-笕桥老街站,21,M270-41,4060,136,1,5.4,1027.1,
3607,黎明站-笕桥老街站,21,M272-01,4064,-151,3.3,4,1031.1,
3608,黎明站-笕桥老街站,21,M270-42,4062,147,1,2,1033.1,
3609,黎明站-笕桥老街站,21,M272-02,4061,-140,1,2,1035.1,
3610,黎明站-笕桥老街站,21,M270-43,4062,151,1,2,1037.1,
3611,黎明站-笕桥老街站,21,M272-03,4059,-123,1,4,1041.1,
3612,黎明站-笕桥老街站,21,M272-04,4059,-102,1,5,1046.1,
3613,黎明站-笕桥老街站,21,M272-05,4059,-86,1,6,1052.1,
3614,黎明站-笕桥老街站,21,M272-06,4062,-79,1,6,1058.1,
3615,笕桥老街站,21,M272-07,4061,-43,1,5.5,1063.6,
3616,笕桥老街站,21,M272-08,4062,-29,1,6.5,1070.1,
3617,笕桥老街站,21,M272-09,4063,-9,1,6,1076.1,
3618,笕桥老街站,21,M272-10,4063,6,1,6,1082.1,
3619,笕桥老街站,21,M272-11,4063,27,1,6,1088.1,
3620,笕桥老街站,21,M272-12,4063,50,1,6,1094.1,
3621,笕桥老街站,21,M272-13,4063,74,1,7.7,1101.8,
3622,笕桥老街站,21,M272-14,4063,107,1,8,1109.8,
3623,笕桥老街站,21,M272-15,4062,138,1,8,1117.8,
3624,笕桥老街站,21,M272-16,4062,165,1,8,1125.8,
3625,笕桥老街站,21,M272-17,4061,189,1,8,1133.8,
3626,笕桥老街站,21,M272-18,4062,219,1,7,1140.8,
3627,笕桥老街站,21,M272-19,4059,236,1,6,1146.8,
3628,笕桥老街站,21,M272-20,4061,258,1,7,1153.8,
3629,笕桥老街站,21,M272-21,4062,279,1,6,1159.8,
3630,笕桥老街站,21,M272-22,4062,264,1,6,1165.8,
3631,笕桥老街站,21,M272-23,4062,236,1,7.4,1173.2,
3632,笕桥老街站,22,M272-24,4062,205,1,8,8,
3633,笕桥老街站,22,M272-25,4063,186,1,6.8,14.8,
3634,笕桥老街站,22,M272-26,4063,169,1,5,19.8,
3635,笕桥老街站,22,M272-27,4062,147,1,7,26.8,
3636,笕桥老街站,22,M272-28,4063,126,1,6,32.8,
3637,笕桥老街站,22,M272-29,4062,98,1,8,40.8,
3638,笕桥老街站,22,M272-30,4062,66,1,8,48.8,
3639,笕桥老街站,22,M272-31,4062,36,1,8,56.8,
3640,笕桥老街站,22,M272-32,4063,15,1,8,64.8,
3641,笕桥老街站,22,M272-33,4060,-11,1,8,72.8,
3642,笕桥老街站,22,M272-34,4060,-38,1,8,80.8,
3643,笕桥老街站,22,M272-35,4062,-59,3.3,7.5,88.3,
3644,笕桥老街站,22,M272-36,4061,-85,1,7,95.3,
3645,笕桥老街站,22,M272-37,4061,-108,1,6,101.3,
3646,笕桥老街站,22,M272-38,4060,-121,1,6,107.3,
3647,笕桥老街站-华中南站,22,M274-01,4062,157,1,4,111.3,
3648,笕桥老街站,22,M272-39,4060,-136,1,2,113.3,
3649,笕桥老街站-华中南站,22,M274-02,4060,154,1,2,115.3,
