index,next_station_name,index_station_next,anchor,height,stagger,abrasion,dist,dist_accum
1476,独城生态公园站-平安桥站,28,M364-06,4059,-61,1.0,7.7,1958.4
1475,独城生态公园站-平安桥站,28,M364-07,4061,-29,1.0,8.0,1966.4
1474,独城生态公园站-平安桥站,28,M364-08,4059,-9,1.0,8.0,1974.4
1473,独城生态公园站-平安桥站,28,M364-09,4061,38,1.0,8.0,1982.4
1472,独城生态公园站-平安桥站,28,M364-10,4063,66,1.0,8.0,1990.4
1471,独城生态公园站-平安桥站,28,M364-11,4060,90,1.0,8.0,1998.4
1470,独城生态公园站-平安桥站,28,M364-12,4061,128,1.0,8.0,2006.4
1469,独城生态公园站-平安桥站,28,M364-13,4061,157,1.0,8.0,2014.4
1468,独城生态公园站-平安桥站,28,M364-14,4060,184,1.0,8.0,2022.4
1467,独城生态公园站-平安桥站,28,M364-15,4060,215,1.0,8.0,2030.4
1466,独城生态公园站-平安桥站,28,M364-16,4059,245,1.0,8.0,2038.4
1465,独城生态公园站-平安桥站,28,M364-17,4061,275,1.0,8.0,2046.4
1464,独城生态公园站-平安桥站,28,M364-18,4062,253,1.0,8.0,2054.4
1463,独城生态公园站-平安桥站,28,M364-19,4062,221,1.0,8.0,2062.4
1462,独城生态公园站-平安桥站,28,M364-20,4061,186,1.0,8.0,2070.4
1461,独城生态公园站-平安桥站,28,M364-21,4062,157,1.0,8.0,2078.4
1460,独城生态公园站-平安桥站,28,M364-22,4056,134,1.0,8.0,2086.4
1459,独城生态公园站-平安桥站,28,M364-23,4058,95,1.0,8.0,2094.4
1458,独城生态公园站-平安桥站,28,M364-24,4060,63,1.0,8.0,2102.4
1457,独城生态公园站-平安桥站,28,M364-25,4060,36,1.0,8.0,2110.4
1456,独城生态公园站-平安桥站,28,M364-26,4062,7,1.0,8.0,2118.4
1455,独城生态公园站-平安桥站,28,M364-27,4061,-29,1.0,8.0,2126.4
1454,独城生态公园站-平安桥站,28,M364-28,4062,-52,1.0,8.0,2134.4
1453,独城生态公园站-平安桥站,28,M364-29,4060,-84,1.0,7.7,2142.1
1452,独城生态公园站-平安桥站,28,M364-30,4061,-108,1.0,6.0,2148.1
1451,独城生态公园站-平安桥站,28,M364-31,4060,-135,1.0,6.0,2154.1
1450,独城生态公园站-平安桥站,28,M366-01,4063,156,1.0,4.0,2158.1
1449,独城生态公园站-平安桥站,28,M364-32,4059,-145,1.0,2.0,2160.1
1448,独城生态公园站-平安桥站,28,M366-02,4059,144,1.0,2.0,2162.1
1447,独城生态公园站-平安桥站,28,M364-33,4063,-146,1.0,2.0,2164.1
1446,独城生态公园站-平安桥站,28,M366-03,4059,129,1.0,4.0,2168.1
1445,独城生态公园站-平安桥站,28,M366-04,4060,110,1.0,6.0,2174.1
1444,独城生态公园站-平安桥站,28,M366-05,4060,77,1.0,7.7,2181.8
1443,独城生态公园站-平安桥站,28,M366-06,4061,47,1.0,8.0,2189.8
1442,独城生态公园站-平安桥站,28,M366-07,4059,9,1.0,8.0,2197.8
1441,独城生态公园站-平安桥站,28,M366-08,4061,-21,1.0,8.0,2205.8
1440,独城生态公园站-平安桥站,28,M366-09,4060,-55,1.0,8.0,2213.8
1439,独城生态公园站-平安桥站,28,M366-10,4060,-83,1.0,8.0,2221.8
1438,独城生态公园站-平安桥站,28,M366-11,4058,-119,1.0,8.0,2229.8
1437,独城生态公园站-平安桥站,28,M366-12,4059,-156,1.0,8.0,2237.8
1436,独城生态公园站-平安桥站,28,M366-13,4058,-182,1.0,8.0,2245.8
1435,独城生态公园站-平安桥站,28,M366-14,4058,-217,1.0,8.0,2253.8
1434,独城生态公园站-平安桥站,28,M366-15,4061,-250,1.0,8.0,2261.8
1433,独城生态公园站-平安桥站,28,M366-16,4059,-278,1.0,8.0,2269.8
1432,独城生态公园站-平安桥站,28,M366-17,4057,-245,1.0,8.0,2277.8
1431,独城生态公园站-平安桥站,28,M366-18,4060,-215,1.0,8.0,2285.8
1430,独城生态公园站-平安桥站,28,M366-19,4060,-187,1.0,8.0,2293.8
1429,独城生态公园站-平安桥站,28,M366-20,4059,-150,1.0,8.0,2301.8
1428,独城生态公园站-平安桥站,28,M366-21,4060,-118,1.0,8.0,2309.8
1427,独城生态公园站-平安桥站,28,M366-22,4061,-86,1.0,8.0,2317.8
1426,独城生态公园站-平安桥站,28,M366-23,4061,-52,1.0,8.0,2325.8
1425,独城生态公园站-平安桥站,28,M366-24,4060,-21,1.0,8.0,2333.8
1424,独城生态公园站-平安桥站,28,M366-25,4061,7,1.0,8.0,2341.8
1423,独城生态公园站-平安桥站,28,M366-26,4061,39,1.0,8.0,2349.8
1422,独城生态公园站-平安桥站,28,M366-27,4060,74,1.0,8.0,2357.8
1421,独城生态公园站-平安桥站,28,M366-28,4061,110,1.0,7.7,2365.5
1420,独城生态公园站-平安桥站,28,M366-29,4060,136,1.0,6.0,2371.5
1419,独城生态公园站-平安桥站,28,M368-01,4063,-154,1.0,4.0,2375.5
1418,独城生态公园站-平安桥站,28,M366-30,4060,148,1.0,2.0,2377.5
1417,独城生态公园站-平安桥站,28,M368-02,4060,-154,1.0,2.0,2379.5
1416,独城生态公园站-平安桥站,28,M366-31,4062,157,1.0,2.0,2381.5
1415,独城生态公园站-平安桥站,28,M368-03,4063,-133,1.0,4.0,2385.5
1414,独城生态公园站-平安桥站,28,M368-04,4060,-105,1.0,6.0,2391.5
1413,独城生态公园站-平安桥站,28,M368-05,4061,-84,1.0,7.7,2399.2
1412,独城生态公园站-平安桥站,28,M368-06,4062,-50,1.0,8.0,2407.2
1411,独城生态公园站-平安桥站,28,M368-07,4061,-12,1.0,8.0,2415.2
1410,独城生态公园站-平安桥站,28,M368-08,4061,19,1.0,8.0,2423.2
1409,独城生态公园站-平安桥站,28,M368-09,4062,51,1.0,8.0,2431.2
1408,独城生态公园站-平安桥站,28,M368-10,4060,82,1.0,8.0,2439.2
1407,独城生态公园站-平安桥站,28,M368-11,4062,111,1.0,8.0,2447.2
1406,独城生态公园站-平安桥站,28,M368-12,4062,145,1.0,8.0,2455.2
1405,独城生态公园站-平安桥站,28,M368-13,4062,184,1.0,8.0,2463.2
1404,独城生态公园站-平安桥站,28,M368-14,4059,217,1.0,8.0,2471.2
1403,独城生态公园站-平安桥站,28,M368-15,4061,241,1.0,8.0,2479.2
1402,独城生态公园站-平安桥站,28,M368-16,4060,279,1.0,8.0,2487.2
1401,独城生态公园站-平安桥站,28,M368-17,4060,238,1.0,8.0,2495.2
1400,独城生态公园站-平安桥站,28,M368-18,4060,207,1.0,8.0,2503.2
1399,独城生态公园站-平安桥站,28,M368-19,4062,180,1.0,8.0,2511.2
1398,独城生态公园站-平安桥站,28,M368-20,4061,149,1.0,8.0,2519.2
1397,独城生态公园站-平安桥站,28,M368-21,4061,113,1.0,8.0,2527.2
1396,独城生态公园站-平安桥站,28,M368-22,4062,84,1.0,8.0,2535.2
1395,独城生态公园站-平安桥站,28,M368-23,4061,47,1.0,8.0,2543.2
1394,独城生态公园站-平安桥站,28,M368-24,4062,21,1.0,8.0,2551.2
1393,独城生态公园站-平安桥站,28,M368-25,4060,13,1.0,8.0,2559.2
1392,独城生态公园站-平安桥站,28,M368-26,4060,-49,1.0,8.0,2567.2
1391,独城生态公园站-平安桥站,28,M368-27,4061,-84,1.0,8.0,2575.2
1390,独城生态公园站-平安桥站,28,M368-28,4060,-116,1.0,7.7,2582.9
1389,独城生态公园站-平安桥站,28,M368-29,4061,-134,1.0,6.0,2588.9
1388,独城生态公园站-平安桥站,28,M370-01,4062,153,1.0,4.0,2592.9
1387,独城生态公园站-平安桥站,28,M368-30,4060,-148,1.0,2.0,2594.9
1386,独城生态公园站-平安桥站,28,M370-02,4063,148,1.0,2.0,2596.9
1385,独城生态公园站-平安桥站,28,M368-31,4063,-157,1.0,2.0,2598.9
1384,独城生态公园站-平安桥站,28,M370-03,4061,129,1.0,4.0,2602.9
1383,独城生态公园站-平安桥站,28,M370-04,4061,104,1.0,6.0,2608.9
1382,独城生态公园站-平安桥站,28,M370-05,4061,75,1.0,7.7,2616.6
1381,独城生态公园站-平安桥站,28,M370-06,4061,42,1.0,8.0,2624.6
1380,独城生态公园站-平安桥站,28,M370-07,4062,8,1.0,8.0,2632.6
1379,独城生态公园站-平安桥站,28,M370-08,4059,-28,1.0,8.0,2640.6
1378,独城生态公园站-平安桥站,28,M370-09,4060,-55,1.0,8.0,2648.6
1377,独城生态公园站-平安桥站,28,M370-10,4062,-89,1.0,8.0,2656.6
1376,独城生态公园站-平安桥站,28,M370-11,4062,-118,1.0,8.0,2664.6
1375,独城生态公园站-平安桥站,28,M370-12,4060,-152,1.0,8.0,2672.6
1374,独城生态公园站-平安桥站,28,M370-13,4062,-184,1.0,8.0,2680.6
1373,独城生态公园站-平安桥站,28,M370-14,4061,-217,1.0,8.0,2688.6
1372,独城生态公园站-平安桥站,28,M370-15,4061,-248,1.0,8.0,2696.6
1371,独城生态公园站-平安桥站,28,M370-16,4061,-283,1.0,8.0,2704.6
1370,独城生态公园站-平安桥站,28,M370-17,4061,-244,1.0,8.0,2712.6
1369,独城生态公园站-平安桥站,28,M370-18,4062,-216,1.0,8.0,2720.6
1368,独城生态公园站-平安桥站,28,M370-19,4061,-186,1.0,8.0,2728.6
1367,独城生态公园站-平安桥站,28,M370-20,4061,-148,1.0,8.0,2736.6
1366,独城生态公园站-平安桥站,28,M370-21,4060,-117,1.0,8.0,2744.6
1365,独城生态公园站-平安桥站,28,M370-22,4062,-91,1.0,8.0,2752.6
1364,独城生态公园站-平安桥站,28,M370-23,4061,-60,1.0,8.0,2760.6
1363,独城生态公园站-平安桥站,28,M370-24,4062,-28,1.0,8.0,2768.6
1362,独城生态公园站-平安桥站,28,M370-25,4062,9,1.0,8.0,2776.6
1361,独城生态公园站-平安桥站,28,M370-26,4061,40,1.0,8.0,2784.6
1360,独城生态公园站-平安桥站,28,M370-27,4062,74,1.0,8.0,2792.6
1359,独城生态公园站-平安桥站,28,M370-28,4061,102,1.0,7.7,2800.3
1358,独城生态公园站-平安桥站,28,M370-29,4060,129,1.0,6.0,2806.3
1357,独城生态公园站-平安桥站,28,M372-01,4060,-158,1.0,4.0,2810.3
1356,独城生态公园站-平安桥站,28,M370-30,4058,143,1.0,2.0,2812.3
1355,独城生态公园站-平安桥站,28,M372-02,4058,-158,1.0,2.0,2814.3
1354,独城生态公园站-平安桥站,28,M370-31,4059,150,1.0,2.0,2816.3
1353,独城生态公园站-平安桥站,28,M372-03,4057,-137,1.0,4.0,2820.3
1352,独城生态公园站-平安桥站,28,M372-04,4057,-115,1.0,4.0,2824.3
1351,平安桥站,28,M372-05,4061,-100,1.0,5.4,2829.7
1350,平安桥站,28,M372-06,4060,-70,1.0,7.0,2836.7
1349,平安桥站,28,M372-07,4062,-36,1.0,5.6,2842.3
1348,平安桥站,28,M372-08,4062,-11,1.0,6.0,2848.3
1347,平安桥站,28,M372-09,4062,21,1.0,7.5,2855.8
1346,平安桥站,28,M372-10,4061,53,1.0,8.0,2863.8
1345,平安桥站,28,M372-11,4062,79,1.0,6.0,2869.8
1344,平安桥站,28,M372-12,4061,108,1.0,7.0,2876.8
1343,平安桥站,28,M372-13,4060,137,1.0,7.0,2883.8
1342,平安桥站,28,M372-14,4062,159,1.0,5.0,2888.8
1341,平安桥站,28,M372-15,4062,189,1.0,7.0,2895.8
1340,平安桥站,28,M372-16,4062,213,1.0,5.8,2901.6
1339,平安桥站,29,M372-17,4062,239,1.0,6.2,6.2
1338,平安桥站,29,M372-18,4061,269,1.0,8.0,14.2
1337,平安桥站,29,M372-19,4062,244,1.0,7.4,21.6
1336,平安桥站,29,M372-20,4062,222,1.0,5.4,27.0
1335,平安桥站,29,M372-21,4062,196,1.0,6.0,33.0
1334,平安桥站,29,M372-22,4061,164,1.0,7.2,40.2
1333,平安桥站,29,M372-23,4062,134,1.0,7.0,47.2
1332,平安桥站,29,M372-24,4061,109,1.0,6.0,53.2
1331,平安桥站,29,M372-25,4061,82,1.0,6.0,59.2
1330,平安桥站,29,M372-26,4061,56,1.0,6.0,65.2
1329,平安桥站,29,M372-27,4060,27,1.0,7.0,72.2
1328,平安桥站,29,M372-28,4060,-3,1.0,7.0,79.2
1327,平安桥站,29,M372-29,4062,-34,1.0,6.9,86.1
1326,平安桥站,29,M372-30,4062,-60,1.0,6.0,92.1
1325,平安桥站,29,M372-31,4062,-81,1.0,6.0,98.1
1324,平安桥站,29,M372-32,4061,-107,1.0,6.0,104.1
1323,平安桥站,29,M372-33,4061,-130,1.0,6.0,110.1
1322,平安桥站,29,M374-01,4062,158,1.0,4.0,114.1
1321,平安桥站,29,M372-34,4060,-153,1.0,4.0,118.1
1320,平安桥站,29,M374-02,4060,135,1.0,2.0,120.1
1319,平安桥站,29,M372-35,4063,-156,1.0,2.0,122.1
1318,平安桥站,29,M374-03,4061,111,1.0,4.0,126.1
1317,平安桥站,29,M374-04,4060,62,1.0,5.0,131.1
1316,平安桥站,29,M374-05,4061,8,1.0,6.4,137.5
1315,平安桥站,29,M374-06,4061,-49,1.0,6.3,143.8
1314,平安桥站-储运路站,29,M374-07,4060,-91,1.0,4.5,148.3
1313,平安桥站-储运路站,29,M374-08,4059,-117,1.0,3.0,151.3
1312,平安桥站-储运路站,29,M374-09,4060,-151,1.0,3.0,154.3
1311,平安桥站-储运路站,29,M374-10,4064,-163,1.0,2.0,156.3
1310,平安桥站-储运路站,29,M376-01,4063,147,1.0,2.0,158.3
1309,平安桥站-储运路站,29,M376-02,4060,147,1.0,2.0,160.3
1308,平安桥站-储运路站,29,M376-03,4059,127,1.0,4.0,164.3
1307,平安桥站-储运路站,29,M376-04,4060,107,1.0,6.0,170.3
1306,平安桥站-储运路站,29,M376-05,4060,87,1.0,6.0,176.3
1305,平安桥站-储运路站,29,M376-06,4059,71,1.0,6.0,182.3
1304,平安桥站-储运路站,29,M376-07,4059,49,1.0,6.0,188.3
1303,平安桥站-储运路站,29,M376-08,4060,23,1.0,7.7,196.0
1302,平安桥站-储运路站,29,M376-09,4060,4,1.0,8.0,204.0
1301,平安桥站-储运路站,29,M376-10,4062,-31,1.0,8.0,212.0
1300,平安桥站-储运路站,29,M376-11,4060,-61,1.0,8.0,220.0
1299,平安桥站-储运路站,29,M376-12,4060,-86,1.0,8.0,228.0
1298,平安桥站-储运路站,29,M376-13,4059,-116,1.0,8.0,236.0
1297,平安桥站-储运路站,29,M376-14,4060,-141,1.0,8.0,244.0
1296,平安桥站-储运路站,29,M376-15,4060,-176,1.0,8.0,252.0
1295,平安桥站-储运路站,29,M376-16,4061,-198,1.0,8.0,260.0
1294,平安桥站-储运路站,29,M376-17,4060,-223,1.0,8.0,268.0
1293,平安桥站-储运路站,29,M376-18,4060,-253,1.0,8.0,276.0
1292,平安桥站-储运路站,29,M376-19,4061,-278,1.0,8.0,284.0
1291,平安桥站-储运路站,29,M376-20,4062,-251,1.0,8.0,292.0
1290,平安桥站-储运路站,29,M376-21,4058,-224,1.0,8.0,300.0
1289,平安桥站-储运路站,29,M376-22,4059,196,1.0,8.0,308.0
1288,平安桥站-储运路站,29,M376-23,4059,-164,1.0,8.0,316.0
1287,平安桥站-储运路站,29,M376-24,4058,-135,1.0,8.0,324.0
1286,平安桥站-储运路站,29,M376-25,4058,-113,1.0,8.0,332.0
1285,平安桥站-储运路站,29,M376-26,4059,-86,1.0,8.0,340.0
1284,平安桥站-储运路站,29,M376-27,4058,-57,1.0,8.0,348.0
1283,平安桥站-储运路站,29,M376-28,4059,-36,1.0,8.0,356.0
1282,平安桥站-储运路站,29,M376-29,4059,3,1.0,8.0,364.0
1281,平安桥站-储运路站,29,M376-30,4057,23,1.0,8.0,372.0
1280,平安桥站-储运路站,29,M376-31,4059,50,1.0,7.7,379.7
1279,平安桥站-储运路站,29,M376-32,4061,68,1.0,6.0,385.7
1278,平安桥站-储运路站,29,M376-33,4060,88,1.0,6.0,391.7
1277,平安桥站-储运路站,29,M376-34,4059,111,1.0,6.0,397.7
1276,平安桥站-储运路站,29,M376-35,4060,132,1.0,6.0,403.7
1275,平安桥站-储运路站,29,M378-01,4061,-156,1.0,4.0,407.7
1274,平安桥站-储运路站,29,M376-36,4060,146,1.0,2.0,409.7
1273,平安桥站-储运路站,29,M378-02,4058,-151,1.0,2.0,411.7
1272,平安桥站-储运路站,29,M376-37,4063,150,1.0,2.0,413.7
1271,平安桥站-储运路站,29,M378-03,4061,-135,1.0,4.0,417.7
1270,平安桥站-储运路站,29,M378-04,4060,-110,1.0,6.0,423.7
1269,平安桥站-储运路站,29,M378-05,4061,-90,1.0,6.0,429.7
1268,平安桥站-储运路站,29,M378-06,4060,-70,1.0,6.0,435.7
1267,平安桥站-储运路站,29,M378-07,4062,-44,1.0,6.0,441.7
1266,平安桥站-储运路站,29,M378-08,4061,-21,1.0,6.0,447.7
1265,平安桥站-储运路站,29,M378-09,4061,-3,1.0,6.0,453.7
1264,平安桥站-储运路站,29,M378-10,4060,21,1.0,6.0,459.7
1263,平安桥站-储运路站,29,M378-11,4062,46,1.0,6.0,465.7
1262,平安桥站-储运路站,29,M378-12,4062,69,1.0,6.0,471.7
1261,平安桥站-储运路站,29,M378-13,4062,92,1.0,6.0,477.7
1260,平安桥站-储运路站,29,M378-14,4060,116,1.0,6.0,483.7
1259,平安桥站-储运路站,29,M378-15,4061,137,1.0,6.0,489.7
1258,平安桥站-储运路站,29,M378-16,4062,158,1.0,6.0,495.7
1257,平安桥站-储运路站,29,M378-17,4062,182,1.0,6.0,501.7
1256,平安桥站-储运路站,29,M378-18,4060,210,1.0,6.0,507.7
1255,平安桥站-储运路站,29,M378-19,4061,231,1.0,6.0,513.7
1254,平安桥站-储运路站,29,M378-20,4061,253,1.0,6.0,519.7
1253,平安桥站-储运路站,29,M378-21,4062,277,1.0,6.0,525.7
1252,平安桥站-储运路站,29,M378-22,4061,254,1.0,6.0,531.7
1251,平安桥站-储运路站,29,M378-23,4061,232,1.0,6.0,537.7
1250,平安桥站-储运路站,29,M378-24,4058,209,1.0,6.0,543.7
1249,平安桥站-储运路站,29,M378-25,4058,180,1.0,6.0,549.7
1248,平安桥站-储运路站,29,M378-26,4061,164,1.0,6.0,555.7
1247,平安桥站-储运路站,29,M378-27,4061,144,1.0,6.0,561.7
1246,平安桥站-储运路站,29,M378-28,4059,119,1.0,6.0,567.7
1245,平安桥站-储运路站,29,M378-29,4062,88,1.0,6.0,573.7
1244,平安桥站-储运路站,29,M378-30,4062,71,1.0,6.0,579.7
1243,平安桥站-储运路站,29,M378-31,4062,49,1.0,6.0,585.7
1242,平安桥站-储运路站,29,M378-32,4060,25,1.0,6.0,591.7
1241,平安桥站-储运路站,29,M378-33,4061,-2,1.0,6.0,597.7
1240,平安桥站-储运路站,29,M378-34,4060,-24,1.0,6.0,603.7
1239,平安桥站-储运路站,29,M378-35,4060,-45,1.0,6.0,609.7
1238,平安桥站-储运路站,29,M378-36,4060,-65,1.0,6.0,615.7
1237,平安桥站-储运路站,29,M378-37,4061,-93,1.0,6.0,621.7
1236,平安桥站-储运路站,29,M378-38,4060,-111,1.0,6.0,627.7
1235,平安桥站-储运路站,29,M378-39,4061,-134,1.0,5.4,633.1
1234,平安桥站-储运路站,29,M380-01,4063,151,1.0,4.0,637.1
1233,平安桥站-储运路站,29,M378-40,4060,-151,1.0,2.0,639.1
1232,平安桥站-储运路站,29,M380-02,4061,143,1.0,2.0,641.1
1231,平安桥站-储运路站,29,M378-41,4062,-154,1.0,2.0,643.1
1230,平安桥站-储运路站,29,M380-03,4060,130,1.0,4.0,647.1
1229,平安桥站-储运路站,29,M380-04,4059,104,1.0,6.0,653.1
1228,平安桥站-储运路站,29,M380-05,4060,84,1.0,6.0,659.1
1227,平安桥站-储运路站,29,M380-06,4062,66,1.0,6.0,665.1
1226,平安桥站-储运路站,29,M380-07,4061,46,1.0,6.0,671.1
1225,平安桥站-储运路站,29,M380-08,4061,16,1.0,6.0,677.1
1224,平安桥站-储运路站,29,M380-09,4062,-9,1.0,6.0,683.1
1223,平安桥站-储运路站,29,M380-10,4062,-31,1.0,6.0,689.1
1222,平安桥站-储运路站,29,M380-11,4062,-58,1.0,6.0,695.1
1221,平安桥站-储运路站,29,M380-12,4060,-72,1.0,6.0,701.1
1220,平安桥站-储运路站,29,M380-13,4061,-95,1.0,6.0,707.1
1219,平安桥站-储运路站,29,M380-14,4060,-119,1.0,6.0,713.1
1218,平安桥站-储运路站,29,M380-15,4061,-148,1.0,6.0,719.1
1217,平安桥站-储运路站,29,M380-16,4058,-164,1.0,6.0,725.1
1216,平安桥站-储运路站,29,M380-17,4060,-192,1.0,6.0,731.1
1215,平安桥站-储运路站,29,M380-18,4060,-216,1.0,6.0,737.1
1214,平安桥站-储运路站,29,M380-19,4062,-236,1.0,6.0,743.1
1213,平安桥站-储运路站,29,M380-20,4059,-257,1.0,6.0,749.1
1212,平安桥站-储运路站,29,M380-21,4062,-281,1.0,6.0,755.1
1211,平安桥站-储运路站,29,M380-22,4061,-249,1.0,8.0,763.1
1210,平安桥站-储运路站,29,M380-23,4059,-217,1.0,8.0,771.1
1209,平安桥站-储运路站,29,M380-24,4061,-191,1.0,8.0,779.1
1208,平安桥站-储运路站,29,M380-25,4062,-154,1.0,8.0,787.1
1207,平安桥站-储运路站,29,M380-26,4060,-133,1.0,8.0,795.1
1206,平安桥站-储运路站,29,M380-27,4062,-104,1.0,8.0,803.1
1205,平安桥站-储运路站,29,M380-28,4061,-69,1.0,8.0,811.1
1204,平安桥站-储运路站,29,M380-29,4061,-43,1.0,8.0,819.1
1203,平安桥站-储运路站,29,M380-30,4060,-9,1.0,8.0,827.1
1202,平安桥站-储运路站,29,M380-31,4062,24,1.0,8.0,835.1
1201,平安桥站-储运路站,29,M380-32,4060,56,1.0,8.0,843.1
1200,平安桥站-储运路站,29,M380-33,4060,86,1.0,8.0,851.1
1199,平安桥站-储运路站,29,M380-34,4059,112,1.0,8.0,859.1
1198,平安桥站-储运路站,29,M380-35,4061,130,1.0,5.4,864.5
1197,平安桥站-储运路站,29,M382-01,4062,-160,1.0,4.0,868.5
1196,平安桥站-储运路站,29,M380-36,4059,146,1.0,2.0,870.5
1195,平安桥站-储运路站,29,M382-02,4059,-142,1.0,2.0,872.5
1194,平安桥站-储运路站,29,M380-37,4063,153,1.0,2.0,874.5
1193,平安桥站-储运路站,29,M382-03,4060,-130,1.0,4.0,878.5
1192,平安桥站-储运路站,29,M382-04,4059,-112,1.0,6.0,884.5
1191,平安桥站-储运路站,29,M382-05,4062,-86,1.0,6.0,890.5
1190,平安桥站-储运路站,29,M382-06,4063,-61,1.0,6.0,896.5
1189,平安桥站-储运路站,29,M382-07,4061,-37,1.0,6.0,902.5
1188,平安桥站-储运路站,29,M382-08,4061,-17,1.0,6.0,908.5
1187,平安桥站-储运路站,29,M382-09,4060,12,1.0,6.0,914.5
1186,平安桥站-储运路站,29,M382-10,4061,36,1.0,6.0,920.5
1185,平安桥站-储运路站,29,M382-11,4061,65,1.0,6.0,926.5
1184,平安桥站-储运路站,29,M382-12,4062,83,1.0,6.0,932.5
1183,平安桥站-储运路站,29,M382-13,4061,105,1.0,6.0,938.5
1182,平安桥站-储运路站,29,M382-14,4062,133,1.0,6.0,944.5
1181,平安桥站-储运路站,29,M382-15,4061,154,1.0,6.0,950.5
1180,平安桥站-储运路站,29,M382-16,4060,175,1.0,6.0,956.5
1179,平安桥站-储运路站,29,M382-17,4061,202,1.0,6.0,962.5
1178,平安桥站-储运路站,29,M382-18,4062,230,1.0,6.0,968.5
1177,平安桥站-储运路站,29,M382-19,4062,250,1.0,6.0,974.5
1176,平安桥站-储运路站,29,M382-20,4063,269,1.0,6.0,980.5
1175,平安桥站-储运路站,29,M382-21,4061,256,1.0,6.0,986.5
1174,平安桥站-储运路站,29,M382-22,4062,227,1.0,6.0,992.5
1173,平安桥站-储运路站,29,M382-23,4061,201,1.0,6.0,998.5
1172,平安桥站-储运路站,29,M382-24,4061,179,1.0,6.0,1004.5
1171,平安桥站-储运路站,29,M382-25,4062,155,1.0,6.0,1010.5
1170,平安桥站-储运路站,29,M382-26,4061,127,1.0,6.0,1016.5
1169,平安桥站-储运路站,29,M382-27,4063,105,1.0,6.0,1022.5
1168,平安桥站-储运路站,29,M382-28,4061,81,1.0,6.0,1028.5
1167,平安桥站-储运路站,29,M382-29,4061,59,1.0,6.0,1034.5
1166,平安桥站-储运路站,29,M382-30,4063,36,1.0,6.0,1040.5
1165,平安桥站-储运路站,29,M382-31,4061,13,1.0,6.0,1046.5
1164,平安桥站-储运路站,29,M382-32,4062,-17,1.0,6.0,1052.5
1163,平安桥站-储运路站,29,M382-33,4063,-41,1.0,6.0,1058.5
1162,平安桥站-储运路站,29,M382-34,4062,-66,1.0,6.0,1064.5
1161,平安桥站-储运路站,29,M382-35,4063,-90,1.0,6.0,1070.5
1160,平安桥站-储运路站,29,M382-36,4061,-111,1.0,6.0,1076.5
1159,平安桥站-储运路站,29,M382-37,4060,-118,1.0,5.4,1081.9
1158,平安桥站-储运路站,29,M384-01,4064,158,1.0,4.0,1085.9
1157,平安桥站-储运路站,29,M382-38,4060,-148,1.0,2.0,1087.9
1156,平安桥站-储运路站,29,M384-02,4061,144,1.0,2.0,1089.9
1155,平安桥站-储运路站,29,M382-39,4063,-160,1.0,2.0,1091.9
1154,平安桥站-储运路站,29,M384-03,4061,130,1.0,4.0,1095.9
1153,平安桥站-储运路站,29,M384-04,4061,108,1.0,6.0,1101.9
1152,平安桥站-储运路站,29,M384-05,4060,84,1.0,6.0,1107.9
1151,平安桥站-储运路站,29,M384-06,4062,60,1.0,6.0,1113.9
1150,平安桥站-储运路站,29,M384-07,4061,34,1.0,6.0,1119.9
1149,平安桥站-储运路站,29,M384-08,4061,11,1.0,6.0,1125.9
1148,平安桥站-储运路站,29,M384-09,4061,-15,1.0,6.0,1131.9
1147,平安桥站-储运路站,29,M384-10,4061,-42,1.0,6.0,1137.9
1146,平安桥站-储运路站,29,M384-11,4061,-67,1.0,6.0,1143.9
1145,平安桥站-储运路站,29,M384-12,4060,-87,1.0,6.0,1149.9
1144,平安桥站-储运路站,29,M384-13,4059,-105,1.0,6.0,1155.9
1143,平安桥站-储运路站,29,M384-14,4062,-134,1.0,6.0,1161.9
1142,平安桥站-储运路站,29,M384-15,4059,-160,1.0,6.0,1167.9
1141,平安桥站-储运路站,29,M384-16,4060,-185,1.0,6.0,1173.9
1140,平安桥站-储运路站,29,M384-17,4062,-209,1.0,6.0,1179.9
1139,平安桥站-储运路站,29,M384-18,4061,-231,1.0,6.0,1185.9
1138,平安桥站-储运路站,29,M384-19,4058,-253,1.0,6.0,1191.9
1137,平安桥站-储运路站,29,M384-20,4061,-272,1.0,6.0,1197.9
1136,平安桥站-储运路站,29,M384-21,4059,-254,1.0,6.0,1203.9
1135,平安桥站-储运路站,29,M384-22,4062,-219,1.0,6.0,1209.9
1134,平安桥站-储运路站,29,M384-23,4058,-206,1.0,6.0,1215.9
1133,平安桥站-储运路站,29,M384-24,4060,-182,1.0,6.0,1221.9
1132,平安桥站-储运路站,29,M384-25,4059,-163,1.0,6.0,1227.9
1131,平安桥站-储运路站,29,M384-26,4057,-126,1.0,6.0,1233.9
1130,平安桥站-储运路站,29,M384-27,4058,-119,1.0,6.0,1239.9
1129,平安桥站-储运路站,29,M384-28,4057,-83,1.0,6.0,1245.9
1128,平安桥站-储运路站,29,M384-29,4057,-62,1.0,6.0,1251.9
1127,平安桥站-储运路站,29,M384-30,4056,-38,1.0,6.0,1257.9
1126,平安桥站-储运路站,29,M384-31,4058,-10,1.0,6.0,1263.9
1125,平安桥站-储运路站,29,M384-32,4058,11,1.0,6.0,1269.9
